"times","traces_1","traces_2","traces_3","traces_4","traces_5","traces_6","traces_7","traces_8","traces_9","traces_10","traces_11","traces_12","traces_13","traces_14","traces_15","traces_16","traces_17","traces_18","traces_19","traces_20","traces_21","design_1","design_2","design_3","design_4","design_5","design_6","design_7","design_8","design_9","design_10","design_11","design_12","design_13","design_14","design_15","mc_size_gp","phase1_its"
7659.29034852982,6.9852344017393,7.38941993547648,7.48778307287887,7.36444569348639,7.45543617586722,7.46070974613114,7.51655682302424,7.41189162941375,7.56048108619482,7.60639154399407,7.59423381495866,7.50850444853739,7.59928805836071,7.63216755621007,7.74402315375989,7.61895540429358,7.56028053257633,7.57271193035367,7.50091112211955,7.64151388869097,7.6266940363741,0,0.341494465246797,0.371653871610761,0.761591859161854,1.48287049122155,1.71193484030664,4.0088710617274,4.23736206069589,6.3722079154104,6.55276102758944,7.58328445628285,14.9515159092844,15.1034277677536,24,24,400,20
7644.02269887924,6.06437588682344,7.12588641421699,7.10419987429044,7.13452494864082,7.50450803209606,7.55693502295379,7.67973795213833,7.65973872023202,7.60421946443151,7.64322302160766,7.55457588084075,7.56186382880746,7.78882433372418,7.66315001531593,7.72528420839341,7.61526502768513,7.60395429561128,7.79245707188282,7.7715288141623,7.62750129655656,7.71053033914741,0,0.502942096441984,1.16674686782062,1.3494957536459,2.86384035274386,3.11157784424722,4.43717423826456,5.73347422666848,9.7267723493278,11.2324443720281,14.0425427779555,15.7274624761194,16.8569768629968,17.2075316403061,24,400,20
8316.13463687897,5.97875156122993,5.97942573871843,6.85015122961957,7.21318255202555,7.37326704982072,7.55482110701513,7.66851572926874,7.64649876916321,7.94387784419289,7.75079087275039,7.73328033012379,7.75534888126308,7.67032360521498,7.71424407852373,7.82423980927995,7.80379452944776,7.77584259224524,7.78072765367925,7.80489003635883,7.77739658718083,7.70537135193924,0.457355730235577,0.635776709765196,0.685454931110144,2.60009492374957,3.21922424063087,4.26178892143071,6.24730286188424,6.6755937281996,6.78772918693721,13.8821339160204,14.0795756801963,14.4633077066392,15.7414163947105,24,24,400,20
7632.58082699776,7.08655645955939,7.06596328935333,7.09277395916929,7.07598099951302,7.13840755812447,7.20925334653238,7.33671040436237,7.44217260894917,7.54153296862354,7.54121754895997,7.59697571228389,7.56842593770358,7.5715805544105,7.53932139042914,7.58617321129626,7.53280716670624,7.57464057684907,7.53187483586873,7.52290610797566,7.57408973378182,7.57703076621466,0,0,0.57103855535388,0.764731463044882,2.40128451772034,2.66609278321266,4.05264029838145,4.86499913223088,5.85219532996416,13.5065513849258,13.6341483872384,14.7734815701842,17.9670943915844,24,24,400,20
7938.48978424072,6.59500806197331,6.59809835895616,6.63606406822384,7.12835123671373,7.23032778844982,7.26528078199036,7.40597017457863,7.3321758480282,7.43201006042625,7.39811189529029,7.6161088814106,7.49014203000437,7.49713481935901,7.64737224571862,7.60868041093622,7.62581867743716,7.73536612738956,7.60491652783457,7.77232270761851,7.60130820709625,7.66793347371166,0.725341809913516,0.77111086808145,1.12008736655116,2.41843950748444,2.51160307042301,4.80514686182141,6.30223532952368,10.7620101962239,13.5470085851848,17.449908843264,24,24,24,24,24,400,20
7304.42988634109,6.8150335285916,6.88519792045566,6.83190590657875,6.81488947862576,7.24174016364563,7.3582907896704,7.46295576626684,7.3892897794907,7.37580104848442,7.33413803643821,7.3528569189229,7.3074569160622,7.30379423941458,7.26934625110728,7.27363961159534,7.34960935365844,7.31518100603495,7.25718360914074,7.35487506297298,7.37580025321822,7.45925241312011,0,0.847751582041383,1.14742686040699,3.43720418773592,3.50227396376431,6.93882930278778,7.17518560029566,7.27067259885371,11.6460410356522,12.3106276039034,12.3959394413978,14.5504391435534,24,24,24,400,20
7857.38380098343,7.10367428154663,7.12999348398079,7.46198431492153,7.42938428306001,7.53300438726649,7.51503760140873,7.58516302605383,7.52093845336715,7.65032287964407,7.54458265158073,7.56746458411364,7.66255287252209,7.51712181125713,7.55167847099225,7.54706479524773,7.69629137706107,7.77008269206257,7.87985311319875,7.796470677239,7.98388046306583,7.96498138772644,0.601342996582389,0.612737819552422,1.28430181369185,1.94230103865266,5.03149679861963,5.46656584739685,5.55545044317842,6.16201390698552,9.44472353160381,10.9325641226023,13.3805755097419,14.9744221698493,15.8916952293366,18.1492511909455,18.5474866982549,400,20
7520.0271692276,6.60130329059506,6.78284152237067,6.86550556967992,7.20132713621754,7.16747122300805,7.19879514697956,7.17113081726958,7.28618819591774,7.44081498403443,7.40014044569386,7.53857007465769,7.67310801480626,7.51531515429048,7.51688497187242,7.53885649805403,7.54772509381339,7.52809257095935,7.58076736390096,7.60802684570923,7.6154304744216,7.5933115677064,0.811183232814074,1.05647592432797,2.22826806642115,3.10225916840136,5.01498121954501,5.41959261707962,11.1908116489649,11.3337217792869,12.6828973442316,12.9195545632392,13.6495562810451,14.5547779183835,14.99441521056,19.7193866036832,24,400,20
7574.15506315231,7.31189944526513,7.33965846482947,7.43757559861542,7.49260774035331,7.38740017993515,7.51036405310634,7.44552034397351,7.44264574888815,7.40467320203393,7.51023515462819,7.52760513911949,7.45649359919363,7.5007541998964,7.52682776245926,7.46095988031223,7.48134022642825,7.58568024362586,7.61009932395477,7.6064028406688,7.7447429144094,7.67745604087223,0.487203687429428,0.526863265782595,0.882102102041245,1.96098456345499,3.15351220965385,4.2808523196727,4.69220888055861,7.22531299106777,11.2899058833718,12.6053354088217,15.0883829891682,17.4331928584725,24,24,24,400,20
7491.09584140778,6.77664707092946,6.76731497251635,6.99938757941317,7.16132259187209,7.29290240731851,7.29299189433523,7.32071241589886,7.24550397007442,7.31753831144797,7.31321436891749,7.23907926176529,7.34189171913255,7.25455390939146,7.34397631786095,7.38805166992192,7.43143059694972,7.39207302205642,7.41083174994429,7.43504212217805,7.39575638385773,7.41484555835123,0,0.262866446748376,0.303429208695889,1.31343690119684,2.04326325282454,2.72421557083726,4.7836693637073,4.86720065586269,6.61368522047997,9.26393055170774,13.0026089027524,15.0727986618876,16.9287964291871,24,24,400,20
7475.73931860924,6.9852344017393,7.12742458218162,7.18587196112561,7.20142202224946,7.14996358192045,7.19535432475931,7.29478386950555,7.44224193084941,7.44633734575776,7.60685980916986,7.46647236266235,7.3369445018027,7.37657745177682,7.41972276862993,7.46223527630942,7.40448119872391,7.70551911468682,7.55101409390696,7.67148114863795,7.55812173882916,7.43532646079343,0.285242205485702,0.707938665524125,1.74685493297875,2.5573410037905,3.15728927962482,3.78979473374784,7.31671074964106,11.3063115924597,12.4314063973725,12.739030726254,16.1707494501024,24,24,24,24,600,20
8004.67443966866,6.06437588682344,6.93492916998461,7.23721669675979,7.29100607162355,7.35207154440154,7.32513291104163,7.36999263115092,7.55222608483172,7.49158515960904,7.48381482201724,7.46898590325023,7.63062341282799,7.51104800606934,7.56513924350771,7.63463273024128,7.61958420320863,7.71953313138595,7.76186838228953,7.69130489118984,7.73850560039847,7.66855994526694,0.403555646538734,0.415434194728732,0.792826803401113,0.830236550420523,3.0998154412955,4.55305090360343,4.68940147943795,7.56535502336919,10.5181551575661,13.2641776073724,14.1588010936975,19.3410188276321,24,24,24,600,20
8153.50330805779,5.97875156122993,6.93067281055508,7.24570879403917,7.5051820304116,7.42406849853221,7.30354305761352,7.42440813281553,7.42737484366109,7.363945326955,7.39016809097951,7.46871928059255,7.61164651327377,7.46769603500354,7.51182916477631,7.49701273596061,7.53745403091567,7.52975478095378,7.54607152065602,7.52228203650097,7.61960295425737,7.6331431249506,0,0.934372572228312,1.10108449682593,1.6594290677458,4.11939512193203,4.8991427924484,5.51171207427979,7.62506471760571,8.42140487395227,9.66154218837619,11.9957534316927,13.8626380562782,15.9583428371698,24,24,600,20
7704.75743055344,7.08655645955939,7.13163725423221,7.04709717511966,7.29070515511762,7.44764086373432,7.34090658679425,7.34231269743695,7.40711011101531,7.40873924551047,7.35903273323695,7.47850900659648,7.55552963081111,7.58837456804491,7.66817485539048,7.75045017462176,7.67770144648212,7.71266196265354,7.71495315386482,7.66527207145374,7.6548690459099,7.7104016622615,0,0.826442867517471,0.920280531048775,1.28539488092065,1.75546726584435,3.07552259601653,3.50319079868495,5.05860114097595,7.04975068755448,10.0397504456341,13.1387761887163,18.119515651837,18.147113179788,20.5355911720544,24,600,20
7498.60169315338,6.59500806197331,7.61367549254181,7.61878170144813,7.66084248542474,7.63429162225216,7.57159256508023,7.5630603071002,7.54713928669529,7.51552147669085,7.49804438027116,7.69690224974838,7.67320133378913,7.48590831929118,7.62399304519998,7.48446765390955,7.5426370434334,7.52494079059097,7.53230199917169,7.56667041448342,7.53504610772637,7.58451956972786,0.679469905793667,1.2688411641866,1.69505347497761,2.51160307042301,4.59943589754403,5.56121725402772,6.82558697462082,9.94485059939325,11.8635560441762,11.868900988251,13.9187136366963,14.1253843232989,19.3904448207468,24,24,600,20
7346.62216162682,6.8150335285916,7.42933683229082,7.3491339031066,7.29226705408328,7.35258870501279,7.36598210174489,7.30255609643484,7.40758977293977,7.3666568123873,7.34152597847158,7.26439856527426,7.29492042207655,7.36261941392312,7.36999069294328,7.44755286147775,7.32803799777086,7.59825831755738,7.48611162048078,7.44065670386388,7.33255862161346,7.35365915398488,0,0.803437862545252,1.54744308628142,2.23666685074568,2.28558193892241,5.15018444694579,7.07790271192789,8.39755838178098,9.37326451577246,11.973756082356,12.9234928395599,15.0432585552335,18.5600614920259,19.3468707706779,23.8392035476863,600,20
7581.31956362724,7.10367428154663,7.34783304830417,7.4511676908866,7.43312417897486,7.35912139658861,7.36510979502119,7.48147631271612,7.41594049174296,7.50434018332388,7.50251079184064,7.4840658463768,7.60899979594263,7.71372331807488,7.78569892623499,7.79582966226386,7.73948133335481,7.71268060264849,7.73597576400144,7.78114708892973,7.87194846917538,7.74828061067653,0.534006714820862,0.589372599497437,0.603775279596448,1.58378321863711,1.59291742555797,2.54849102161825,5.55545044317842,5.72871485352516,6.23998763412237,12.7699932642281,15.0285242423415,17.7876157667488,22.5426274314523,24,24,600,20
7131.41156482697,6.60130329059506,6.78500231439098,7.30334274280944,7.66383678615233,7.66351046692376,7.50401479675335,7.50786897479887,7.64753146467592,7.71334982683007,7.69189573811073,7.70816764553213,7.83506546440475,7.82383916414612,7.77219913555056,7.78381834622435,7.77110417886107,7.88760447956381,7.83496373185271,7.83281076356328,7.76339247368873,7.92527498723631,0.478548126295209,0.600886926054955,0.905937904492021,1.57478192634881,2.2464126907289,3.31738430634141,4.99131766520441,5.22227777168155,7.92678846046329,10.5807900186628,14.6886364985257,17.254260096699,20.6697751265019,22.3744755182415,24,600,20
7149.56928920746,7.31189944526513,7.49293736088473,7.44526074455538,7.67141162211716,7.62873851467702,7.83200662273443,7.80179827493091,7.818053334222,7.75124271329076,7.79795669739134,7.82940949177167,7.88837675559148,7.87198791455648,7.8380675022944,7.89032808998741,7.76025713257058,7.75620978164009,7.83055050657194,7.93520485171012,7.85937181498619,7.74466352001784,0.581613834947348,0.926456479355693,1.23107846081257,1.51610535755754,2.82333489507437,3.21782760880888,4.97085646726191,5.31843353435397,9.37578695453703,14.5733117479831,15.3462325651199,15.8087370749563,24,24,24,600,20
7722.17874264717,6.77664707092946,7.26339624313901,7.30719650646734,7.29247316726272,7.24003693746154,7.26245364407357,7.33006929799891,7.56879137710779,7.2672851920819,7.29709548494142,7.30184867806083,7.35110130228809,7.35928377765796,7.26475222220798,7.31248109550622,7.42635544360488,7.29167869892517,7.27974642789747,7.28893141032,7.3314531922303,7.40465072388317,0.559853989630938,2.04326325282454,2.72421557083726,5.41047879494727,6.58873255178332,7.36244414560497,8.59319940023124,10.245783995837,10.3121166117489,12.1794768758118,13.6257060617208,14.3022073265165,14.7799033876508,15.639736007899,16.6344499401748,600,20
7439.11212825775,6.9852344017393,7.11948613837205,7.24142877201432,7.22211085093644,7.2638974640985,7.19291976470845,7.26116213060272,7.5371756715844,7.61424424801616,7.86416267395928,7.59940329308637,7.59447631762582,7.71533923955412,7.60034156705152,7.52985525566842,7.60431641669271,7.662820349162,7.65602855776193,7.62549397513066,7.65896568921426,7.56735138525072,1.37707062810659,1.48287049122155,1.80262534506619,2.91997911594808,4.23736206069589,4.46394887566566,4.99231126718223,7.82299975119531,9.21848923712969,9.37483549676836,14.365211840719,16.0616515316069,16.4150083679706,16.5768412370235,21.981806550175,800,20
7590.31652641296,6.06437588682344,7.51641155631465,7.50725869512649,7.55200634404101,7.62416907069198,7.65696176340965,7.63639600941343,7.65157449690401,7.59352337024684,7.69563388742836,7.66813472694703,7.63051749017375,7.6905605082724,7.84445431342993,7.61721205473014,7.7276702091812,7.66867286726581,7.7024046919635,7.76578429713371,7.68968002427903,7.61660932764636,0.486908426508307,1.04044010303915,1.64332091622055,2.56021848320961,3.0998154412955,4.43717423826456,6.1713881213218,9.7267723493278,13.1996098011732,13.2641776073724,16.8569768629968,18.2523195147514,20.0027715750039,22.652144132182,24,800,20
7961.83019304276,5.97875156122993,7.26409943402311,7.3590930164844,7.66838870214987,7.66490337508318,7.63993612818447,7.80416735288259,7.79455862326903,7.88170273959881,7.73375627623113,7.71979137605028,7.917133312588,7.97805619812184,7.82842092338004,7.83681134728158,7.82049199632124,7.82867153170924,7.75597406695721,7.77148674318701,7.79370437724883,7.7920606942999,0.558763017877936,0.705951455980539,0.89287094771862,1.24127054773271,2.9912026617676,4.03299663215876,4.76023254543543,6.53534053824842,7.07042218185961,15.0423927325755,15.1435025855899,20.8300677035004,24,24,24,800,20
7795.50938177109,7.08655645955939,7.14265609873013,7.19358575525573,7.24846226947439,7.29695784359587,7.27786950656458,7.23774163002589,7.29694401295629,7.20914217401974,7.22778453052639,7.3867472866486,7.32411759915553,7.56594853812083,7.55150844522444,7.43575820156732,7.50789551338667,7.60449433017521,7.53918317984556,7.5344385381398,7.57642459145816,7.52074789952579,0,0,0.420965116471052,1.0334549266845,1.75546726584435,1.98125911317766,3.66510371491313,4.21336332522333,4.40868707746267,6.04714136011899,9.95024466700852,12.9481168147177,14.8168559409678,18.2627425342798,24,800,20
7722.34343600273,6.59500806197331,7.67889433079168,7.67598674225531,7.66672298739281,7.83278616191649,7.83458192822582,7.76064848992947,7.906337093781,7.76329808603065,7.81763805393074,7.75822302452601,7.74265394327716,7.74011703001888,8.00203107462356,7.78530192144637,7.76721229699431,7.87597091856133,7.86768758356581,7.7977981929035,7.70235581375372,7.82804323220865,0.284035658463836,0.904002780094743,0.941876443102956,1.21183253265917,1.22383840754628,2.51160307042301,2.65087244845927,5.2102454546839,6.30223532952368,8.98024100996554,11.4293634351343,12.7714812643826,16.4452462960035,16.8253790214658,24,800,20
7473.3539083004,6.8150335285916,7.02274455854407,7.21504019809722,7.15081234799616,7.27118243016731,7.28302410045265,7.37989182953678,7.39972366790536,7.49260420812298,7.5123335673971,7.41859287106395,7.46839920702362,7.51641937490354,7.40064541037932,7.45579805477353,7.66377503165636,7.58551051142654,7.52776770956845,7.50787750954579,7.84818443249316,7.59145111869681,0,0.325694108381867,0.556075075641274,1.19306895509362,1.34580986760557,1.54744308628142,3.07566499337554,4.49114973843098,4.98982891067863,9.30755918473005,10.1108560077846,10.9550966564566,17.5108775608242,24,24,800,20
7523.79526281357,7.10367428154663,7.16937535926701,7.10072311436516,7.17374911780727,7.14733013771544,7.34096920210412,7.17995260879081,7.19825565973679,7.27277779686113,7.2196449715372,7.31131031278087,7.33578860649176,7.17783894771322,7.37030169755258,7.33686941406492,7.33217055656658,7.28389300378097,7.42902506118508,7.2704893954124,7.25584051317982,7.28088243461585,0,0,1.05804935842752,1.67396828904748,2.31123699992895,4.18693717382848,5.16369072161615,5.55545044317842,9.54589087888598,9.70982510223985,10.8879893012345,13.2612458691001,15.4760602209717,24,24,800,20
7254.46603775024,6.60130329059506,7.12620532158758,7.45400723651609,7.53625938540581,7.44594006882021,7.45923684371575,7.42556266455287,7.46188282270463,7.45046741523299,7.40443958046254,7.64605605846005,7.48157331008009,7.50046256305523,7.48233947006355,7.47920541334154,7.4072139510323,7.44536950136644,7.41921594430861,7.5287936873712,7.42237231588635,7.59417649471586,0,0.620508067309856,1.35618852451444,2.14322425425053,3.31738430634141,4.98775960877538,6.98096128553152,7.7162202950567,10.5057394579053,10.9690773244947,13.0790907740593,17.254260096699,18.45952690579,19.1917909830809,22.3744755182415,800,20
7451.05402088165,7.31189944526513,7.26678071694961,7.36234868618866,7.28563291072884,7.27590686156572,7.36290200073807,7.3922342649529,7.32191397442792,7.37534462859274,7.34646186257426,7.35728451472853,7.44235243162035,7.3385774673909,7.29384017119698,7.32501806137486,7.30423097073333,7.31677903684592,7.33953603620737,7.45452950949784,7.46961947607413,7.3938363121967,0.203307939693332,0.581613834947348,0.811330631375313,5.17760518938303,5.31843353435397,5.47194235213101,6.72039548121393,10.6964592598379,11.4165623132139,14.938920032233,18.5536029003561,24,24,24,24,800,20
7428.61115670204,6.77664707092946,6.74467641253867,6.70906894610024,6.7461884867586,6.8298876472121,7.17053918382328,7.32825165084859,7.1537965902231,7.18673724383435,7.31778126153875,7.58513016800687,7.50723706629286,7.35734320779076,7.3579404145676,7.5161237590016,7.5711107372088,7.71437048283674,7.44996790652294,7.45239826166935,7.56648954009521,7.4907075171581,0,0.635071434080601,0.673601556569338,1.2089263536036,1.4570648856461,2.03978842310607,2.47670925222337,5.41047879494727,12.680471168831,15.7278219312429,16.853841997683,19.2680875584483,21.3546543326229,24,24,800,20
